# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	379685
#@/user_id	hotoo.rmbp
bao xian 	保鮮	c=1 d=6.67274e-66 t=379685
bao xian dai 	保鮮袋	c=1 d=6.70619e-65 t=379685
bao xian fei 	保險費	c=1 d=0 t=379685
bao xian ren 	保險人	c=4 d=4.66927e-244 t=379685
bao xiang 	包廂	c=1 d=1 t=54971
bao xiao 	報銷	c=24 d=3.03003e-42 t=379685
bao xiu 	保修	c=3 d=0.00442715 t=379685
bao xue bao hui 	包學包會	c=1 d=8.35339e-237 t=379685
bao ya 	胞芽	c=1 d=3.05147e-213 t=379685
bao yang 	保養	c=9 d=1.04119e-99 t=379685
bao yang tai 	包陽臺	c=3 d=4.11739e-267 t=379685
bao you 	保佑	c=2 d=2.70041e-40 t=379685
bao you 	包郵	c=4 d=1.44509e-96 t=379685
bao you 	抱有	c=1 d=8.84394e-85 t=379685
bao yu 	暴雨	c=6 d=4.26803e-34 t=379685
bao yu gang 	包玉剛	c=1 d=1.3424e-23 t=379685
bao yuan 	抱怨	c=18 d=5.07307e-17 t=379685
bao yue 	包月	c=2 d=6.69249e-41 t=379685
bao zai fan 	煲仔飯	c=2 d=1.28687e-26 t=379685
bao zao 	暴躁	c=3 d=2.77414e-55 t=379685
bao zeng 	暴增	c=2 d=1.00002 t=2892
bao zha 	爆炸	c=1 d=0 t=379685
bao zhang 	保障	c=23 d=2.64199e-18 t=379685
bao zhang ju 	保障局	c=1 d=0 t=379685
bao zhang ka 	保障卡	c=1 d=9.9767e-238 t=379685
bao zhe 	抱着	c=8 d=7.88909e-35 t=379685
bao zhen 	抱枕	c=2 d=3.00675e-157 t=379685
bao zheng 	保證	c=75 d=1.41294 t=379685
bao zheng 	包拯	c=2 d=7.63243e-131 t=379685
bao zheng jin 	保證金	c=7 d=6.56576e-22 t=379685
bao zhi 	保質	c=2 d=1.57407 t=49439
bao zhi qi 	保質期	c=1 d=0 t=379685
bao zhong 	保重	c=2 d=1 t=31354
bao zhu 	保住	c=1 d=1 t=103027
bao zhu 	爆竹	c=1 d=1 t=41783
bao zhuang 	包裝	c=24 d=4.93588e-18 t=379685
bao zhuang hao 	包裝好	c=1 d=0 t=379685
bao zhuang he 	包裝盒	c=4 d=2.7258e-150 t=379685
bao zi 	包子	c=19 d=4.79128e-05 t=379685
bei 	倍	c=12 d=4.05616e-29 t=379685
bei 	備	c=1 d=9.55192e-138 t=379685
bei 	北	c=40 d=8.32095e-15 t=379685
bei 	唄	c=12 d=1.07029e-05 t=379685
bei 	狽	c=1 d=1 t=63421
bei 	盃	c=3 d=0.0113902 t=379685
bei 	背	c=9 d=5.93129e-91 t=379685
bei 	被	c=568 d=0.072265 t=379685
bei 	貝	c=0 d=0 t=379685
bei 	輩	c=5 d=1.82765e-65 t=379685
bei an 	備案	c=2 d=7.30611e-73 t=379685
bei bao 	背包	c=2 d=6.12651e-119 t=379685
bei bi 	被逼	c=1 d=9.40812e-136 t=379685
bei can 	悲慘	c=1 d=3.93271e-139 t=379685
bei ce 	北側	c=1 d=0 t=379685
bei che 	被車	c=1 d=1.12272e-97 t=379685
bei chen 	北辰	c=7 d=0 t=379685
bei cui 	被催	c=1 d=3.95242e-139 t=379685
bei dai 	背帶	c=2 d=1.00281 t=50075
bei dong 	被動	c=4 d=2.16868e-19 t=379685
bei duo fen 	貝多芬	c=1 d=0 t=379685
bei fen 	備份	c=53 d=0.909373 t=379685
bei fen 	輩份	c=2 d=1.39485e-105 t=379685
bei hai dao 	北海道	c=2 d=1 t=88380
bei hou 	背後	c=2 d=5.75386e-116 t=379685
bei hou de 	背後的	c=1 d=2.25001e-246 t=379685
bei ji 	備機	c=1 d=2.38724e-31 t=379685
bei jia er hu 	貝加爾湖	c=2 d=6.92719e-211 t=379685
bei jie 	北街	c=1 d=5.66361e-224 t=379685
bei jing 	北京	c=39 d=0.00272825 t=379685
bei jing 	背景	c=18 d=2.65311e-06 t=379685
bei jing guang 	背景光	c=2 d=0 t=379685
bei jing se 	背景色	c=1 d=8.7703e-163 t=379685
bei jing tu 	背景圖	c=39 d=6.40695e-28 t=379685
bei ju 	悲劇	c=4 d=2.44676e-56 t=379685
bei ke 	貝殼	c=5 d=2.52573e-18 t=379685
bei long fu ren 	貝隆夫人	c=1 d=0 t=379685
bei lu 	北路	c=10 d=5.79672e-88 t=379685
bei men 	北門	c=5 d=2.4935e-249 t=379685
bei mian 	北面	c=2 d=0 t=379685
bei mian 	背面	c=5 d=2.62099e-218 t=379685
bei ni 	被你	c=1 d=1 t=37369
bei po 	被迫	c=2 d=1.0794e-134 t=379685
bei qu 	北區	c=1 d=1 t=70408
bei ren 	被人	c=4 d=2.28492e-45 t=379685
bei shan 	北山	c=1 d=1.82841e-158 t=379685
bei shan 	被刪	c=1 d=1.47911e-105 t=379685
bei shang 	悲傷	c=2 d=5.31561e-37 t=379685
bei shang 	背上	c=1 d=0 t=379685
bei shu 	倍數	c=2 d=1.99005 t=91185
bei shu 	盃數	c=1 d=1 t=63541
bei song 	背誦	c=1 d=2.6792e-153 t=379685
bei tai 	備胎	c=2 d=1.85855e-27 t=379685
bei wang 	備忘	c=1 d=1 t=19451
bei wang lu 	備忘錄	c=1 d=3.70479e-25 t=379685
bei xuan 	備選	c=5 d=2.36212e-152 t=379685
bei ye si 	貝葉斯	c=2 d=1 t=88830
bei yong 	備用	c=7 d=2.78777e-91 t=379685
bei yuan 	北苑	c=3 d=1.98762 t=70500
bei yun 	備孕	c=1 d=5.74743e-191 t=379685
bei zhan 	備戰	c=5 d=1.92358e-25 t=379685
bei zhan 	北站	c=21 d=1.04416e-26 t=379685
bei zhe 	備着	c=2 d=1.71469e-226 t=379685
bei zhe 	背着	c=1 d=1.29862e-221 t=379685
bei zhu 	備註	c=18 d=1.47062e-08 t=379685
bei zhuang 	被撞	c=2 d=8.07975e-110 t=379685
bei zi 	杯子	c=2 d=1.81613e-20 t=379685
bei zi 	被子	c=5 d=5.77109e-63 t=379685
ben 	奔	c=1 d=0 t=379685
ben 	本	c=89 d=0.147361 t=379685
ben 	笨	c=6 d=1.0256e-62 t=379685
ben a 	本啊	c=1 d=1 t=67621
ben ben 	本本	c=1 d=0 t=379685
ben chi 	奔馳	c=3 d=1.26596e-186 t=379685
ben ci 	本次	c=9 d=7.28626e-41 t=379685
ben di 	本地	c=362 d=0.114435 t=379685
ben di hua 	本地化	c=43 d=0.294059 t=379685
ben di ji 	本地及	c=2 d=6.74266e-235 t=379685
ben gai 	本該	c=1 d=5.2672e-47 t=379685
ben guo 	本國	c=1 d=7.91116e-156 t=379685
ben hang 	本行	c=7 d=0 t=379685
ben ji 	本機	c=27 d=8.78553e-07 t=379685
ben ji dan 	本雞蛋	c=1 d=1.48213e-129 t=379685
ben jia 	本家	c=2 d=3.40141e-108 t=379685
ben jie 	本傑	c=38 d=9.72498e-07 t=379685
ben jin 	本金	c=6 d=1.42935e-173 t=379685
ben ke 	本科	c=3 d=1 t=70596
ben ku 	本庫	c=1 d=1 t=21974
ben lai 	本來	c=117 d=0.152094 t=379685
ben li 	本例	c=2 d=0 t=379685
ben ming 	本名	c=1 d=7.36282e-252 t=379685
ben mo dao zhi 	本末倒置	c=1 d=1 t=18854
ben neng 	本能	c=1 d=1.90685e-211 t=379685
ben nian 	本年	c=2 d=0 t=379685
ben qi 	本期	c=6 d=2.85023e-13 t=379685
ben ren 	本人	c=13 d=5.99557e-12 t=379685
ben shen 	本身	c=157 d=0.502984 t=379685
ben shu 	本書	c=2 d=0.000174253 t=379685
ben tian 	本田	c=1 d=1.21731e-225 t=379685
ben xi 	本息	c=6 d=1.24511e-79 t=379685
ben yue 	本月	c=4 d=3.42719e-138 t=379685
ben zhi 	本質	c=6 d=3.04865e-114 t=379685
ben zhi shang 	本質上	c=1 d=1.73144e-164 t=379685
ben zhong 	笨重	c=4 d=5.71579e-38 t=379685
ben zhou 	本週	c=94 d=0.000680117 t=379685
ben zi 	本子	c=2 d=5.74564e-158 t=379685
beng 	嘣	c=1 d=1.61659e-180 t=379685
beng 	繃	c=1 d=5.40663e-119 t=379685
beng jin 	繃緊	c=1 d=2.0046e-64 t=379685
beng kui 	崩潰	c=4 d=8.1874e-56 t=379685
beng ta 	崩塌	c=1 d=0 t=379685
bi 	壁	c=2 d=0 t=379685
bi 	幣	c=2 d=1.33895e-254 t=379685
bi 	必	c=2 d=4.89014e-173 t=379685
bi 	比	c=202 d=5.22223e-05 t=379685
bi 	筆	c=13 d=7.75861e-68 t=379685
bi 	逼	c=13 d=5.14449e-05 t=379685
bi bao 	閉包	c=1 d=2.83985e-191 t=379685
bi bei 	必備	c=1 d=9.29528e-288 t=379685
bi bi 	筆筆	c=1 d=1 t=80602
bi bi jie shi 	比比皆是	c=1 d=1.04568e-143 t=379685
bi bu ke shao 	必不可少	c=2 d=0 t=379685
bi bu shang 	比不上	c=1 d=8.16545e-234 t=379685
bi ci 	彼此	c=1 d=3.04296e-92 t=379685
bi dian 	必點	c=2 d=5.36835e-149 t=379685
bi ding 	必定	c=1 d=7.22657e-150 t=379685
bi du 	必讀	c=1 d=1.02976e-139 t=379685
bi duan 	弊端	c=3 d=3.39621e-90 t=379685
bi fen 	比分	c=2 d=2.33877e-25 t=379685
bi gao 	比稿	c=4 d=1.59807e-110 t=379685
bi ge 	逼格	c=5 d=0 t=379685
bi gen guo 	碧根果	c=1 d=0 t=379685
bi gua 	壁掛	c=1 d=9.5059e-140 t=379685
bi guan 	閉關	c=5 d=2.79621e-09 t=379685
bi guan 	閉館	c=1 d=1 t=69860
bi guan shi 	閉關室	c=6 d=2.53313e-23 t=379685
bi he 	閉合	c=2 d=0 t=379685
bi hua 	壁畫	c=1 d=3.64707e-193 t=379685
bi hua 	筆畫	c=1 d=7.01034e-28 t=379685
bi ji 	筆記	c=6 d=6.75999e-12 t=379685
bi ji ben 	筆記本	c=7 d=8.20887e-85 t=379685
bi ji ni 	比基尼	c=2 d=8.26385e-279 t=379685
bi jia 	比價	c=1 d=8.83104e-156 t=379685
bi jiao 	比較	c=497 d=0.235125 t=379685
bi jiao duo 	比較多	c=3 d=6.0852e-157 t=379685
bi jiao hao 	比較好	c=1 d=1.99075e-100 t=379685
bi jing 	畢竟	c=13 d=1.32061e-07 t=379685
bi kai 	避開	c=2 d=1.39122e-149 t=379685
bi li 	比例	c=11 d=1.55588e-24 t=379685
bi li shi 	比利時	c=1 d=9.61452e-156 t=379685
bi lv 	比率	c=1 d=6.2626e-54 t=379685
bi mian 	避免	c=169 d=0.628374 t=379685
bi mo 	筆墨	c=1 d=0 t=379685
bi ni 	逼你	c=1 d=8.43046e-198 t=379685
bi niu er 	鼻牛兒	c=1 d=1.22295e-103 t=379685
bi po 	逼迫	c=1 d=0 t=379685
bi qi 	荸薺	c=1 d=0 t=379685
bi ran 	必然	c=2 d=1.30522e-163 t=379685
bi rang 	避讓	c=2 d=8.48503e-201 t=379685
bi ru 	比如	c=220 d=1.33913 t=379685
bi sai 	比賽	c=3 d=4.01186e-50 t=379685
bi sha 	必殺	c=0 d=0 t=379685
bi sha ji 	必殺技	c=3 d=0 t=379685
bi sheng 	畢昇	c=1 d=1 t=60600
bi sheng ke 	必勝客	c=2 d=7.70927e-146 t=379685
bi shi 	彼時	c=1 d=0 t=379685
bi shi 	筆試	c=1 d=1.61879e-196 t=379685
bi shu 	筆數	c=13 d=5.05895e-43 t=379685
bi shu 	避暑	c=1 d=1 t=91501
bi shui 	避稅	c=2 d=0 t=379685
bi te 	比特	c=0 d=7.68804e-144 t=379685
bi te bi 	比特幣	c=1 d=0 t=379685
bi tian 	必填	c=4 d=1.04397e-65 t=379685
bi tong 	筆筒	c=1 d=1.17324e-56 t=379685
bi tou 	筆頭	c=0 d=0.1 t=95720
bi wu 	筆誤	c=1 d=3.46186e-80 t=379685
bi xian 	必現	c=13 d=8.82308e-07 t=379685
bi xiu 	必修	c=2 d=1.01664e-47 t=379685
bi xiu ke 	必修課	c=1 d=0 t=379685
bi xu 	必需	c=1 d=1.22309e-310 t=379685
bi xu 	必須	c=99 d=5.54573e-08 t=379685
bi xue 	鼻血	c=2 d=1.01157e-47 t=379685
bi ya di 	比亞迪	c=8 d=4.6956e-201 t=379685
bi yan 	閉眼	c=1 d=0 t=379685
bi yan 	鼻炎	c=2 d=0 t=379685
bi yao 	必要	c=89 d=0.0584257 t=379685
bi yao shi 	必要時	c=3 d=2.18177e-31 t=379685
bi yao xing 	必要性	c=2 d=1.50549e-19 t=379685
bi ye 	畢業	c=24 d=2.83548e-26 t=379685
bi ye sheng 	畢業生	c=6 d=0 t=379685
bi ye zheng 	畢業證	c=2 d=2.13946e-124 t=379685
bi yi 	鄙夷	c=1 d=1.19857e-72 t=379685
bi you 	必有	c=1 d=8.20019e-137 t=379685
bi yu 	比喻	c=1 d=0 t=379685
bi yu 	避雨	c=1 d=0 t=379685
bi yue 	閉月	c=1 d=1 t=16357
bi yun tao 	避孕套	c=2 d=7.07973e-150 t=379685
bi zhao 	比照	c=2 d=0 t=379685
bi zhen 	避震	c=1 d=2.86236e-225 t=379685
bi zhi 	壁紙	c=8 d=3.29168e-67 t=379685
bi zhong 	幣種	c=3 d=3.38154e-284 t=379685
bi zi 	鼻子	c=1 d=1.49814e-79 t=379685
bian 	便	c=15 d=2.46086e-06 t=379685
bian 	編	c=2 d=4.70413e-158 t=379685
bian 	變	c=57 d=3.36331e-05 t=379685
bian 	遍	c=18 d=5.26291e-08 t=379685
bian 	邊	c=33 d=1.05453e-07 t=379685
bian bian 	便便	c=1 d=1.40157e-148 t=379685
bian bian 	邊邊	c=1 d=1.31604e-25 t=379685
bian bing 	變並	c=1 d=2.24982e-10 t=379685
bian ce lan 	邊側欄	c=1 d=1.40961e-127 t=379685
bian chang 	變長	c=1 d=1 t=72742
bian cheng 	編程	c=34 d=7.65584e-06 t=379685
bian cheng 	變成	c=12 d=3.74585e-37 t=379685
bian cheng yu yan 	編程語言	c=1 d=1 t=59519
bian da 	變大	c=5 d=2.2386e-10 t=379685
bian dao 	變道	c=28 d=2.69912e-05 t=379685
bian de 	變得	c=2 d=5.46247e-181 t=379685
bian di 	遍地	c=1 d=7.16731e-112 t=379685
bian diao 	變調	c=9 d=0 t=379685
bian dong 	變動	c=2 d=8.38974e-82 t=379685
bian dou 	扁豆	c=3 d=8.37091e-47 t=379685
bian fen cai 	扁粉菜	c=1 d=0 t=379685
bian fu 	蝙蝠	c=1 d=0 t=379685
bian ge 	變革	c=2 d=2.57223e-203 t=379685
bian geng 	變更	c=60 d=0.387883 t=379685
bian gua 	變卦	c=2 d=5.60911e-81 t=379685
bian hao 	編號	c=34 d=1.28945e-12 t=379685
bian hao 	變好	c=4 d=6.04003e-54 t=379685
bian hu ren 	辯護人	c=1 d=1.10326e-09 t=379685
bian hua 	變化	c=68 d=4.10915e-07 t=379685
bian hua le 	變化了	c=1 d=4.70685e-106 t=379685
bian huan 	變換	c=2 d=1.15432e-100 t=379685
bian ji 	編輯	c=54 d=1.41118e-16 t=379685
bian ji qi 	編輯器	c=45 d=1.00143e-09 t=379685
bian jie 	便捷	c=6 d=1.16648e-135 t=379685
bian jie 	邊界	c=8 d=4.97001e-85 t=379685
bian ju 	邊距	c=2 d=5.03914e-15 t=379685
bian kuang 	邊框	c=6 d=6.73544e-28 t=379685
bian li 	便利	c=19 d=8.77022e-16 t=379685
bian li 	遍歷	c=15 d=1.13275e-25 t=379685
bian li qi 	遍歷器	c=1 d=0 t=379685
bian liang 	變量	c=129 d=0.680451 t=379685
bian liang mei 	變量沒	c=1 d=1 t=25776
bian liang ming 	變量名	c=2 d=1.68713e-65 t=379685
bian ma 	編碼	c=45 d=2.09045e-28 t=379685
bian pao 	鞭炮	c=2 d=4.4617e-163 t=379685
bian ping 	扁平	c=5 d=1.32028e-47 t=379685
bian ping hua 	扁平化	c=2 d=1.09582e-47 t=379685
bian qian 	便籤	c=1 d=8.55383e-310 t=379685
bian qian 	變遷	c=1 d=0 t=379685
bian ren 	辨認	c=1 d=0 t=379685
bian shen 	變身	c=1 d=0 t=379685
bian su 	變速	c=1 d=2.79365e-57 t=379685
bian tai 	變態	c=3 d=1.1726e-79 t=379685
bian tao 	邊套	c=1 d=1 t=70526
bian xian 	邊線	c=1 d=7.57747e-149 t=379685
bian xiang 	變向	c=1 d=1.92221e-129 t=379685
bian xiang 	變相	c=1 d=0 t=379685
bian xiao 	變小	c=2 d=1 t=102523
bian xie 	編寫	c=10 d=1.31537e-19 t=379685
bian xing 	變形	c=5 d=7.55349e-53 t=379685
bian yan 	邊沿	c=1 d=0 t=379685
bian yi 	便宜	c=2 d=7.67578e-183 t=379685
bian yi 	編譯	c=153 d=0.219808 t=379685
bian yi 	貶義	c=1 d=1 t=63250
bian yi qi 	編譯器	c=1 d=1 t=22012
bian yi shi 	編譯時	c=2 d=0 t=379685
bian yin 	編印	c=1 d=0 t=379685
bian yu 	便於	c=26 d=0.628135 t=379685
bian yu 	鯿魚	c=2 d=4.70384e-216 t=379685
bian yuan 	邊緣	c=2 d=4.01199e-21 t=379685
bian zao 	變造	c=1 d=1.67502e-186 t=379685
bian zhi 	編制	c=2 d=1.91851 t=36449
bian zhi 	貶值	c=1 d=1.70893e-304 t=379685
bian zi 	辮子	c=1 d=1 t=34514
biao 	標	c=21 d=9.02597e-60 t=379685
biao 	表	c=75 d=0.438235 t=379685
biao 	鏢	c=0 d=0 t=379685
biao 	飈	c=3 d=6.25449e-119 t=379685
biao ceng 	表層	c=1 d=1.13941e-06 t=379685
biao che 	飆車	c=1 d=5.11172e-18 t=379685
biao chi 	標尺	c=1 d=2.86379e-84 t=379685
biao da 	表達	c=30 d=5.38385e-40 t=379685
biao da li 	表達力	c=1 d=2.60204e-74 t=379685
biao da shi 	表達式	c=24 d=2.53796e-16 t=379685
biao dan 	表單	c=110 d=8.33681e-08 t=379685
biao dan xiang 	表單項	c=1 d=8.69873e-243 t=379685
biao dan ye 	表單頁	c=1 d=0 t=379685
biao di 	表弟	c=4 d=0 t=379685
biao dian 	標點	c=58 d=0.0645703 t=379685
biao dian fu hao 	標點符號	c=2 d=0.0728028 t=379685
biao gan 	標杆	c=1 d=0.1 t=85197
biao gan xing 	標杆性	c=1 d=1 t=85198
biao ge 	表哥	c=1 d=1 t=58799
biao ge 	表格	c=25 d=7.06753e-06 t=379685
biao hao 	標號	c=1 d=3.84686e-144 t=379685
biao ji 	標記	c=42 d=1.05434e-13 t=379685
biao jie 	表姐	c=3 d=2.57651e-105 t=379685
biao jie fu 	表姐夫	c=1 d=0 t=379685
biao lu 	表露	c=1 d=0 t=379685
biao mian 	表面	c=3 d=3.74752e-101 t=379685
biao ming 	標明	c=1 d=0 t=379685
biao ming 	表明	c=13 d=4.70079e-51 t=379685
biao pei 	標配	c=6 d=1.36361e-31 t=379685
biao qian 	標籤	c=86 d=0.537944 t=379685
biao qian ye 	標籤頁	c=5 d=5.39021e-20 t=379685
biao qian yun 	標籤雲	c=3 d=1.07917e-154 t=379685
biao qing 	表情	c=9 d=4.40267e-26 t=379685
biao shi 	標識	c=35 d=1.39063e-12 t=379685
biao shi 	表示	c=58 d=6.65708e-08 t=379685
biao shi xian 	標識線	c=1 d=0 t=379685
biao shi xian 	表示線	c=1 d=0 t=379685
biao shu 	表述	c=7 d=0 t=379685
biao ti 	標題	c=49 d=0.103273 t=379685
biao ti lan 	標題欄	c=11 d=1.04936e-51 t=379685
biao ti tou 	標題頭	c=1 d=1 t=81621
biao tou 	表頭	c=1 d=0 t=379685
biao tu 	表土	c=1 d=2.12401e-127 t=379685
biao xian 	表現	c=34 d=7.46256e-06 t=379685
biao xing 	標星	c=1 d=1 t=379567
biao yan 	表演	c=2 d=3.75299e-30 t=379685
biao yu 	標語	c=2 d=7.5489e-134 t=379685
biao yu 	表語	c=3 d=2.95556 t=66695
biao zhi 	標誌	c=26 d=1.26991e-17 t=379685
biao zhi 	標識	c=1 d=0 t=379685
biao zhi wei 	標誌位	c=1 d=1 t=40322
biao zhu 	標註	c=8 d=5.36165e-30 t=379685
biao zhun 	標準	c=67 d=0.126818 t=379685
biao zhun hua 	標準化	c=2 d=0 t=379685
bie 	別	c=55 d=0.627698 t=379685
bie 	憋	c=2 d=2.82483e-158 t=379685
bie cheng 	別稱	c=2 d=4.21127e-150 t=379685
bie dong 	別動	c=1 d=1.43826e-11 t=379685
bie ji 	別急	c=1 d=1 t=9470
bie jiao 	蹩腳	c=1 d=9.88131e-324 t=379685
bie ke 	別克	c=5 d=6.73489e-167 t=379685
bie mai 	別買	c=2 d=0 t=379685
bie men 	憋悶	c=1 d=1.03313e-148 t=379685
bie ming 	別名	c=16 d=7.7488e-05 t=379685
bie niao 	憋尿	c=1 d=1.99651e-134 t=379685
bie niu 	彆扭	c=11 d=0.00179097 t=379685
bie pao 	別跑	c=1 d=1 t=66469
bie qu 	憋屈	c=1 d=6.14073e-205 t=379685
bie ren 	別人	c=38 d=1.03629e-37 t=379685
bie ren de 	別人的	c=1 d=0 t=379685
bie ren jia 	別人家	c=1 d=0 t=379685
bie shu 	別墅	c=2 d=2.69292e-213 t=379685
bin 	斌	c=2 d=1.84803e-19 t=379685
bin 	賓	c=5 d=6.92198e-114 t=379685
bin ge 	賓格	c=1 d=1 t=66676
bin guan 	賓館	c=2 d=4.45425e-252 t=379685
bin he 	濱河	c=1 d=2.89356e-88 t=379685
bin jiang 	濱江	c=3 d=0 t=379685
bin yu 	賓語	c=3 d=2.96546 t=66694
bing 	丙	c=1 d=4.75678e-230 t=379685
bing 	並	c=507 d=1.24075 t=379685
bing 	兵	c=4 d=1.65362e-123 t=379685
bing 	冰	c=14 d=0.001649 t=379685
bing 	柄	c=1 d=0 t=379685
bing 	病	c=5 d=1.77914e-72 t=379685
bing 	餅	c=7 d=0.511709 t=379685
bing bang 	冰棒	c=2 d=0 t=379685
bing bao 	冰雹	c=1 d=1.76695e-50 t=379685
bing bu 	並不	c=0 d=0 t=379685
bing bu da 	並不大	c=1 d=6.40259e-20 t=379685
bing bu xiang tong 	並不相同	c=1 d=0 t=379685
bing dai 	冰袋	c=1 d=3.71996e-73 t=379685
bing dao 	並道	c=1 d=7.70115e-163 t=379685
bing dian 	冰墊	c=2 d=3.6334e-53 t=379685
bing du 	病毒	c=1 d=1 t=48359
bing du ku 	病毒庫	c=1 d=0 t=379685
bing du xing 	病毒性	c=1 d=1 t=55164
bing fa 	併發	c=15 d=4.35478e-39 t=379685
bing fei 	並非	c=4 d=1.0028e-121 t=379685
bing feng 	冰封	c=1 d=0 t=379685
bing gan 	餅乾	c=15 d=1.09113e-26 t=379685
bing gui 	冰櫃	c=1 d=2.64409e-233 t=379685
bing gun 	冰棍	c=1 d=7.47555e-78 t=379685
bing hao 	病號	c=1 d=1 t=78629
bing hong cha 	冰紅茶	c=1 d=6.48525e-112 t=379685
bing ji ling 	冰激凌	c=4 d=1.25968e-157 t=379685
bing jia 	兵家	c=1 d=0 t=379685
bing jia 	病假	c=4 d=3.59128e-100 t=379685
bing jia tiao 	病假條	c=1 d=6.29277e-228 t=379685
bing jiang 	並將	c=1 d=0 t=379685
bing kuai 	冰塊	c=2 d=1.81668e-53 t=379685
bing lei 	丙類	c=3 d=0 t=379685
bing li 	病例	c=1 d=5.24701e-90 t=379685
bing li 	病歷	c=3 d=1.67351e-86 t=379685
bing li ben 	病歷本	c=1 d=2.21566e-124 t=379685
bing li hao 	病歷號	c=1 d=1.56411e-86 t=379685
bing pai 	並排	c=1 d=1.57371e-11 t=379685
bing qie 	並且	c=69 d=0.364219 t=379685
bing ru 	併入	c=1 d=1 t=100243
bing ru gao huang 	病入膏肓	c=1 d=2.75827e-201 t=379685
bing shang 	冰上	c=2 d=0 t=379685
bing shen 	丙申	c=1 d=0 t=379685
bing shui 	冰水	c=4 d=7.25261e-16 t=379685
bing tang 	冰糖	c=5 d=1.70116e-06 t=379685
bing tang hu lu 	冰糖葫蘆	c=1 d=7.55999e-210 t=379685
bing tu 	餅圖	c=15 d=0 t=379685
bing wu 	並無	c=1 d=2.36175e-228 t=379685
bing xi 	丙烯	c=0 d=0.1 t=102912
bing xi na ge 	丙烯哪個	c=1 d=1 t=102913
bing xian 	併線	c=1 d=3.37297e-215 t=379685
bing xiang 	冰箱	c=23 d=1.59722e-09 t=379685
bing xing 	並行	c=13 d=1.292e-14 t=379685
bing yu huo 	冰與火	c=1 d=1 t=83321
bing yu huo zhi ge 	冰與火之歌	c=3 d=1.00087 t=54591
bing zhen 	冰鎮	c=3 d=3.31394e-88 t=379685
bing zhuan 	冰磚	c=1 d=0 t=379685
bo 	伯	c=5 d=7.31405e-27 t=379685
bo 	剝	c=4 d=1.03555e-58 t=379685
bo 	博	c=2 d=8.95842e-148 t=379685
bo 	撥	c=4 d=4.23035e-115 t=379685
bo 	播	c=10 d=4.85219 t=61635
bo 	波	c=7 d=1.25668e-14 t=379685
bo 	蔔	c=4 d=2.63467e-156 t=379685
bo 	薄	c=1 d=0 t=379685
bo bao 	播報	c=5 d=2.9176e-295 t=379685
bo bo 	伯伯	c=2 d=1.99005 t=59197
bo chi 	駁斥	c=1 d=8.26685e-144 t=379685
bo da 	撥打	c=1 d=0 t=379685
bo da jing shen 	博大精深	c=1 d=0 t=379685
bo dong 	波動	c=14 d=0.00514361 t=379685
bo dong lv 	波動率	c=1 d=9.90724e-09 t=379685
bo fang 	播放	c=32 d=0.118837 t=379685
bo hang 	薄行	c=1 d=5.46766e-104 t=379685
bo hao 	撥號	c=2 d=1.11287e-103 t=379685
bo he 	薄荷	c=1 d=6.61465e-21 t=379685
bo he tang 	薄荷糖	c=1 d=0 t=379685
bo hui 	駁回	c=19 d=3.81632e-21 t=379685
bo jin 	鉑金	c=1 d=9.88047e-271 t=379685
bo jue 	伯爵	c=1 d=0 t=379685
bo ke 	博客	c=12 d=0.200859 t=379685
bo li 	剝離	c=1 d=0 t=379685
bo li 	波里	c=1 d=0 t=379685
bo li 	玻璃	c=16 d=2.64244e-20 t=379685
bo li ping 	玻璃瓶	c=1 d=3.2078e-95 t=379685
bo luo 	菠蘿	c=6 d=2.13509e-100 t=379685
bo pi 	剝皮	c=1 d=2.49011e-233 t=379685
bo qi 	勃起	c=2 d=5.78431e-54 t=379685
bo ruo 	薄弱	c=1 d=2.04858e-84 t=379685
bo sa 	播撒	c=1 d=1.64329e-20 t=379685
bo shi 	博士	c=1 d=0 t=379685
bo si 	波斯	c=0 d=0 t=379685
bo si deng 	波斯登	c=2 d=0 t=379685
bo tong 	撥通	c=2 d=0 t=379685
bo wen 	博文	c=2 d=0 t=379685
bo wu 	薄霧	c=2 d=7.72998e-60 t=379685
bo wu guan 	博物館	c=5 d=1 t=379449
bo xi 	伯兮	c=1 d=0 t=379685
bo yan 	伯顏	c=1 d=4.1439e-78 t=379685
bo yang 	伯陽	c=78 d=1.05342e-24 t=379685
bo yue 	伯約	c=40 d=1.08946e-08 t=379685
bo zhong 	播種	c=4 d=3.2949e-20 t=379685
bo zi 	脖子	c=1 d=1 t=16914
bu 	不	c=5745 d=3.21062 t=379685
bu 	卜	c=9 d=4.1938e-13 t=379685
bu 	埠	c=1 d=1.46897e-84 t=379685
bu 	布	c=7 d=2.38562e-24 t=379685
bu 	步	c=10 d=1.4144e-20 t=379685
bu 	簿	c=1 d=8.09266e-71 t=379685
bu 	補	c=44 d=0.759572 t=379685
bu 	部	c=14 d=8.63817e-14 t=379685
bu an 	不安	c=2 d=4.3155e-26 t=379685
bu ban 	補辦	c=13 d=5.00063e-124 t=379685
bu ban gong 	不辦公	c=1 d=0 t=379685
bu bi 	不必	c=6 d=2.6428e-42 t=379685
bu bi yao 	不必要	c=5 d=2.33204e-138 t=379685
